event_id,user_id,event_type,product_id,event_time,session_id,experiment_group
596,3656,add_to_cart,36,2025-09-08,7788,B
597,631,purchase,82,2025-01-28,18092,A
598,1582,app_open,69,2025-01-11,11052,A
599,4663,app_open,171,2025-11-18,15843,A
600,3266,app_open,52,2025-04-13,14586,B
601,4576,add_to_cart,134,2025-03-17,4825,B
602,2022,app_open,11,2025-07-28,4283,B
603,1883,view_product,142,2025-07-05,13260,B
604,1771,app_open,1,2025-03-30,11584,A
605,2075,view_product,174,2025-10-07,5445,A
606,4150,app_open,153,2025-10-26,13544,A
607,1943,app_open,36,2025-03-27,12065,B
608,842,app_open,16,2025-10-18,7267,B
609,3333,app_open,62,2025-09-16,6282,B
610,470,app_open,42,2025-12-07,9902,B
611,4169,add_to_cart,45,2025-11-14,19123,A
612,1699,add_to_cart,10,2025-11-23,10047,B
613,3252,view_product,163,2025-06-05,16278,B
614,4749,purchase,175,2025-10-10,9338,B
615,1405,app_open,45,2025-10-28,5810,B
616,4514,app_open,86,2025-07-31,14649,B
617,2855,app_open,35,2025-09-15,14405,B
618,3402,app_open,136,2025-02-02,7773,B
619,4160,app_open,13,2025-04-24,542,A
620,733,app_open,56,2025-08-01,16923,B
621,119,app_open,80,2025-05-08,9457,B
622,4806,app_open,63,2025-04-30,19741,A
623,136,view_product,92,2025-09-18,10984,A
624,500,app_open,140,2025-04-29,13445,B
625,4187,view_product,145,2025-01-15,10311,B
626,3787,purchase,48,2025-12-28,7586,A
627,3028,view_product,145,2025-02-15,13820,A
628,3835,view_product,151,2025-02-15,3473,B
629,1146,add_to_cart,80,2025-11-17,4729,B
630,4358,app_open,61,2025-04-01,6148,A
631,3087,view_product,35,2025-08-01,5563,B
632,4668,add_to_cart,183,2025-12-13,2002,A
633,915,view_product,188,2025-05-16,5041,B
634,178,app_open,66,2025-01-05,13249,A
635,809,app_open,130,2025-02-20,16619,B
636,3816,add_to_cart,174,2025-11-22,11741,A
637,2515,app_open,36,2025-09-17,7530,B
638,2121,view_product,140,2025-06-18,13147,B
639,2187,app_open,83,2025-02-10,5756,A
640,4939,app_open,183,2025-08-21,13970,B
641,563,app_open,56,2025-02-27,9470,B
642,222,app_open,198,2025-10-25,10767,B
643,316,view_product,200,2025-09-01,13251,B
644,4882,app_open,190,2025-10-19,13233,B
645,3479,app_open,45,2025-11-09,3440,B
646,1511,purchase,50,2025-10-09,9517,B
647,1885,purchase,171,2025-02-13,15031,B
648,4493,purchase,188,2025-12-30,8675,B
649,1535,view_product,84,2025-07-12,4173,B
650,1465,app_open,170,2025-11-24,7883,A
651,1844,purchase,23,2025-04-25,4119,B
652,1188,purchase,39,2025-07-05,1825,B
653,1381,add_to_cart,179,2025-02-18,2178,B
654,4270,app_open,142,2025-10-07,11558,A
655,2096,view_product,169,2025-12-23,19935,A
656,2300,view_product,141,2025-03-22,11477,A
657,1061,add_to_cart,35,2025-01-17,9794,B
658,2683,app_open,160,2025-06-25,10416,B
659,798,app_open,120,2025-06-06,4542,A
660,3737,app_open,30,2025-06-05,12089,B
661,1169,view_product,70,2025-01-18,17249,B
662,4071,add_to_cart,137,2025-09-15,8008,A
663,3614,view_product,96,2025-09-19,12858,B
664,942,add_to_cart,197,2025-02-18,5078,A
665,930,app_open,11,2025-10-27,5340,A
666,2171,view_product,52,2025-03-18,15934,A
667,713,app_open,12,2025-07-18,8521,B
668,3426,view_product,88,2025-05-07,5021,B
669,474,view_product,13,2025-09-12,9599,B
670,46,view_product,110,2025-01-20,15354,A
671,4318,add_to_cart,181,2025-09-22,1778,B
672,1401,view_product,170,2025-08-28,4407,B
673,2451,view_product,50,2025-10-31,998,A
674,4603,app_open,183,2025-10-01,11496,A
675,895,add_to_cart,5,2025-06-06,12692,A
676,2146,add_to_cart,17,2025-09-13,6474,B
677,1752,app_open,24,2025-03-31,19695,B
678,620,view_product,59,2025-11-03,17326,B
679,1782,app_open,48,2025-09-30,18682,A
680,97,view_product,73,2025-03-12,12619,A
681,1807,app_open,128,2025-09-06,8448,A
682,1646,app_open,98,2025-01-13,9260,A
683,4673,app_open,160,2025-08-26,10229,B
684,3756,app_open,58,2025-11-27,10622,A
685,3185,add_to_cart,66,2025-07-01,9367,B
686,153,view_product,92,2025-09-25,14502,B
687,4644,view_product,115,2025-10-29,12710,A
688,910,app_open,124,2025-12-06,1174,A
689,311,add_to_cart,20,2025-03-09,344,A
690,851,add_to_cart,28,2025-02-25,16194,A
691,31,view_product,83,2025-09-24,6953,B
692,4519,view_product,85,2025-11-09,4264,A
693,1625,add_to_cart,112,2025-08-08,7537,B
694,4489,view_product,11,2025-12-15,6895,B
695,3209,app_open,63,2025-12-20,18050,A
696,3730,app_open,151,2025-05-14,15180,B
697,957,view_product,91,2025-02-07,4067,A
698,1599,add_to_cart,196,2025-01-09,17700,B
699,2959,app_open,110,2025-07-27,18274,B
700,2420,add_to_cart,116,2025-05-04,15547,A
701,4946,view_product,36,2025-12-01,202,A
702,1956,app_open,120,2025-04-22,349,B
703,3669,view_product,172,2025-07-26,19120,B
704,1704,view_product,79,2025-10-14,5200,B
705,2689,view_product,45,2025-12-23,15372,A
706,1108,add_to_cart,173,2025-03-07,17690,A
707,3773,add_to_cart,112,2025-07-14,11402,B
708,3755,view_product,117,2025-03-25,10038,B
709,1219,app_open,116,2025-09-22,6737,B
710,625,view_product,157,2025-06-22,1871,B
711,1484,view_product,197,2025-05-26,17862,A
712,4133,view_product,97,2025-03-30,3222,B
713,4144,add_to_cart,143,2025-12-21,17981,B
714,3932,view_product,115,2025-03-27,8719,A
715,1692,app_open,75,2025-08-26,16891,A
716,3393,app_open,71,2025-10-27,18527,A
717,1483,view_product,123,2025-02-13,10262,A
718,2240,app_open,77,2025-03-02,17593,B
719,900,app_open,171,2025-02-13,9092,B
720,2643,add_to_cart,52,2025-03-21,1072,B
721,3709,app_open,101,2025-11-18,1973,B
722,4627,app_open,187,2025-07-13,7710,A
723,1419,app_open,180,2025-01-28,18911,A
724,4574,app_open,183,2025-02-18,15700,B
725,2104,app_open,96,2025-08-07,7734,B
726,224,app_open,41,2025-10-14,3751,A
727,4362,view_product,155,2025-11-05,4682,B
728,4156,view_product,166,2025-09-07,6009,B
729,1573,add_to_cart,26,2025-03-23,1039,A
730,2838,app_open,92,2025-07-21,979,B
731,936,purchase,69,2025-06-06,11631,B
732,2129,view_product,92,2025-04-09,8186,A
733,2616,app_open,99,2025-12-27,6692,B
734,1465,add_to_cart,196,2025-03-24,4653,A
735,3482,purchase,66,2025-05-21,13924,B
736,2198,app_open,119,2025-02-03,16017,B
737,4848,view_product,27,2025-11-08,8163,B
738,512,view_product,92,2025-02-08,10103,A
739,4687,add_to_cart,103,2025-09-13,11550,A
740,2810,app_open,176,2025-05-28,9083,B
741,3605,view_product,192,2025-02-07,9769,B
742,722,app_open,71,2025-04-05,1724,B
743,1399,view_product,155,2025-06-10,14845,B
744,1472,add_to_cart,158,2025-12-19,6981,A
745,1311,purchase,137,2025-06-22,19580,A
746,2423,app_open,117,2025-11-09,7600,B
747,3617,app_open,87,2025-05-09,6088,A
748,777,view_product,134,2025-02-10,12262,B
749,233,add_to_cart,172,2025-11-27,2674,B
750,2420,app_open,153,2025-08-20,11459,A
751,3206,app_open,166,2025-01-19,6422,B
752,1914,app_open,170,2025-03-24,2376,A
753,441,add_to_cart,184,2025-03-03,16703,A
754,4804,view_product,199,2025-11-19,3148,B
755,257,purchase,131,2025-12-18,12815,A
756,4215,add_to_cart,17,2025-07-28,9423,B
757,2266,add_to_cart,11,2025-06-30,5004,B
758,697,app_open,25,2025-07-14,16532,A
759,4029,app_open,28,2025-09-08,18047,B
760,4894,view_product,92,2025-03-21,9660,A
761,1723,add_to_cart,167,2025-01-28,18405,A
762,861,view_product,54,2025-12-11,9515,B
763,779,view_product,38,2025-07-18,657,B
764,2758,app_open,39,2025-10-08,994,A
765,1478,add_to_cart,169,2025-09-10,17937,B
766,2936,add_to_cart,111,2025-01-07,2075,B
767,148,app_open,134,2025-12-07,8880,B
768,2975,view_product,119,2025-06-29,3283,B
769,1531,app_open,12,2025-08-28,14887,B
770,669,add_to_cart,43,2025-03-23,14631,B
771,2976,app_open,106,2025-09-02,11367,B
772,2244,view_product,55,2025-02-12,216,A
773,2248,view_product,138,2025-05-02,15329,A
774,1850,view_product,195,2025-04-24,1459,A
775,4059,add_to_cart,181,2025-11-28,18281,A
776,983,app_open,128,2025-12-11,945,B
777,741,add_to_cart,109,2025-06-14,16355,B
778,4831,app_open,149,2025-04-30,1111,A
779,1808,view_product,22,2025-04-05,12887,A
780,823,add_to_cart,82,2025-09-30,1398,B
781,1381,app_open,121,2025-10-13,4021,B
782,4772,app_open,199,2025-02-23,12648,A
783,4218,app_open,79,2025-05-11,17996,B
784,4027,app_open,41,2025-05-10,19797,A
785,658,app_open,104,2025-11-07,17803,A
786,4132,add_to_cart,178,2025-06-12,13867,B
787,724,view_product,145,2025-01-22,3282,B
788,2060,purchase,42,2025-05-04,2481,A
789,1830,add_to_cart,141,2025-08-11,4443,B
790,4254,view_product,126,2025-07-01,5006,B
791,3720,app_open,175,2025-06-24,8568,B
792,4311,app_open,168,2025-07-21,6136,B
793,806,view_product,128,2025-11-30,13547,A
794,3900,app_open,98,2025-09-29,3071,B
795,3028,purchase,159,2025-08-18,16261,A
796,524,add_to_cart,36,2025-07-06,2235,B
797,22,view_product,83,2025-03-27,12182,A
798,1694,view_product,30,2025-11-05,14033,A
799,3468,app_open,14,2025-05-01,820,B
800,4146,purchase,1,2025-11-03,18106,A
801,4765,app_open,136,2025-03-12,16256,A
802,733,app_open,161,2025-01-29,18937,A
803,136,app_open,141,2025-09-23,5314,B
804,4682,app_open,6,2025-10-27,11946,B
805,3172,app_open,160,2025-06-21,18692,A
806,3115,view_product,86,2025-07-24,7069,A
807,1563,add_to_cart,175,2025-12-20,559,A
808,2937,app_open,31,2025-03-09,4322,A
809,959,view_product,87,2025-07-06,7500,A
810,2538,view_product,146,2025-10-29,8505,A
811,4625,add_to_cart,117,2025-05-25,1131,B
812,2574,app_open,154,2025-08-04,16930,B
813,3139,add_to_cart,127,2025-11-18,4543,A
814,2797,view_product,35,2025-04-09,5694,B
815,3468,view_product,2,2025-03-27,11114,A
816,1544,add_to_cart,106,2025-06-25,17108,B
817,1595,view_product,20,2025-11-15,7357,B
818,1494,add_to_cart,8,2025-12-25,17484,B
819,4169,view_product,177,2025-07-17,8463,B
820,1931,view_product,125,2025-04-27,19153,A
821,4051,add_to_cart,91,2025-06-14,9719,B
822,4131,purchase,130,2025-01-29,6993,A
823,2246,purchase,131,2025-09-08,9970,A
824,208,app_open,59,2025-08-30,11433,B
825,812,view_product,80,2025-12-24,15746,B
826,3282,app_open,105,2025-11-04,9486,B
827,3713,view_product,103,2025-08-11,5851,B
828,1512,purchase,50,2025-04-16,19269,A
829,3110,view_product,156,2025-09-03,9640,A
830,1492,app_open,183,2025-11-21,15891,A
831,2271,add_to_cart,59,2025-09-11,18991,B
832,3492,app_open,70,2025-11-29,9557,B
833,3308,app_open,29,2025-02-21,12351,B
834,3477,app_open,88,2025-10-29,4457,B
835,4646,purchase,41,2025-12-09,19559,B
836,4862,view_product,169,2025-04-27,1575,A
837,3042,app_open,91,2025-10-24,2944,A
838,3070,view_product,174,2025-01-09,13139,B
839,4189,add_to_cart,156,2025-01-13,733,B
840,3865,app_open,132,2025-06-04,881,B
841,2244,view_product,171,2025-05-27,2423,A
842,1324,app_open,150,2025-11-07,18554,A
843,4237,view_product,13,2025-02-14,2677,A
844,1214,app_open,167,2025-05-16,6330,A
845,3899,purchase,15,2025-12-12,17704,A
846,4302,view_product,95,2025-07-17,19351,A
847,567,purchase,18,2025-09-04,6651,A
848,4576,add_to_cart,96,2025-09-30,12365,A
849,1354,app_open,116,2025-05-24,18284,B
850,4673,purchase,39,2025-05-05,16588,B
851,3552,app_open,22,2025-01-05,12602,B
852,3611,app_open,102,2025-03-01,15060,A
853,434,add_to_cart,67,2025-08-13,18001,B
854,1224,view_product,68,2025-02-27,3289,B
855,3884,add_to_cart,13,2025-05-10,6179,A
856,1013,app_open,50,2025-01-22,11424,A
857,1089,app_open,12,2025-08-14,10074,B
858,2289,app_open,4,2025-10-07,10598,B
859,2366,purchase,69,2025-06-03,6034,A
860,4743,add_to_cart,192,2025-05-22,16760,B
861,547,purchase,86,2025-01-29,7337,A
862,3371,purchase,171,2025-09-05,969,A
863,2852,view_product,134,2025-03-11,19687,A
864,1319,view_product,8,2025-06-05,4868,B
865,641,purchase,181,2025-09-23,14079,A
866,2231,app_open,13,2025-04-11,18857,A
867,1907,add_to_cart,46,2025-03-20,9055,A
868,3929,view_product,49,2025-05-27,5151,A
869,1075,app_open,1,2025-04-20,12782,B
870,1380,view_product,68,2025-09-28,5639,B
871,4989,app_open,101,2025-12-04,208,B
872,3134,view_product,97,2025-03-14,2316,B
873,2165,view_product,5,2025-01-08,15550,A
874,1770,app_open,192,2025-12-31,19710,B
875,1082,app_open,54,2025-10-04,9230,B
876,147,view_product,111,2025-07-02,11416,A
877,4794,purchase,84,2025-06-17,1181,B
878,70,view_product,63,2025-09-10,15800,B
879,1012,app_open,76,2025-01-10,15995,A
880,2268,add_to_cart,26,2025-10-05,14111,B
881,1831,view_product,40,2025-02-25,390,B
882,1900,view_product,184,2025-09-09,332,B
883,2090,view_product,166,2025-02-02,12311,B
884,3359,add_to_cart,178,2025-01-11,6993,B
885,2410,view_product,84,2025-10-24,17141,B
886,548,view_product,166,2025-04-29,14444,B
887,4473,app_open,61,2025-09-14,11350,B
888,5,view_product,61,2025-04-29,13870,B
889,4144,app_open,176,2025-01-02,8190,A
890,3820,purchase,130,2025-06-18,1583,A
891,4092,view_product,56,2025-08-14,19753,B
892,4526,add_to_cart,2,2025-06-27,7462,A
893,486,app_open,43,2025-03-10,2903,A
894,1799,add_to_cart,20,2025-06-22,16831,A
895,3900,view_product,193,2025-01-12,906,A
896,2169,app_open,87,2025-05-29,15267,B
897,4989,add_to_cart,69,2025-12-20,11290,A
898,1698,app_open,60,2025-05-01,17077,B
899,4712,app_open,166,2025-09-08,12507,B
900,4149,add_to_cart,94,2025-04-19,15398,A
901,1673,view_product,60,2025-01-29,4058,A
902,1709,view_product,57,2025-09-23,19693,A
903,2731,view_product,36,2025-04-23,505,A
904,4262,add_to_cart,153,2025-10-01,13278,B
905,2215,purchase,122,2025-03-20,602,A
906,4224,view_product,91,2025-12-21,7274,A
907,2120,view_product,17,2025-03-28,19185,B
908,2592,view_product,57,2025-01-24,12846,A
909,2679,add_to_cart,10,2025-05-02,3705,A
910,3686,purchase,189,2025-02-14,14149,B
911,1045,view_product,112,2025-01-29,4118,A
912,784,add_to_cart,28,2025-06-11,11957,B
913,992,view_product,127,2025-10-21,17731,A
914,632,view_product,103,2025-12-24,16865,B
915,41,app_open,151,2025-06-04,2325,A
916,77,view_product,84,2025-07-04,19380,A
917,3028,add_to_cart,3,2025-03-16,15097,A
918,3872,view_product,184,2025-06-12,11735,A
919,1165,purchase,79,2025-04-12,17754,A
920,2647,view_product,139,2025-01-07,14830,B
921,1471,view_product,194,2025-04-09,11242,A
922,333,view_product,15,2025-04-11,19552,A
923,2142,purchase,89,2025-07-22,13664,A
924,4082,app_open,32,2025-06-19,1678,B
925,1761,app_open,169,2025-10-21,6112,B
926,4176,app_open,35,2025-03-25,7714,A
927,3905,app_open,108,2025-11-21,299,A
928,1396,purchase,177,2025-10-19,11840,A
929,317,add_to_cart,1,2025-10-04,4328,A
930,2331,purchase,65,2025-02-09,17715,A
931,4994,view_product,148,2025-02-25,4397,B
932,4782,app_open,114,2025-11-21,19592,B
933,781,add_to_cart,126,2025-12-11,4000,B
934,2396,app_open,152,2025-05-29,16887,A
935,3917,add_to_cart,112,2025-08-12,13788,B
936,1109,app_open,200,2025-09-18,14211,B
937,3040,purchase,180,2025-07-18,6322,B
938,1253,view_product,176,2025-06-07,6970,A
939,4786,app_open,168,2025-05-08,3863,A
940,678,view_product,155,2025-04-04,10988,B
941,3752,app_open,88,2025-05-13,5538,B
942,2121,app_open,80,2025-07-29,18781,B
943,4130,view_product,148,2025-08-20,6621,B
944,4594,view_product,38,2025-10-20,16996,B
945,1987,app_open,193,2025-11-07,13963,A
946,2702,view_product,93,2025-09-30,2135,B
947,1584,view_product,50,2025-01-03,9903,B
948,4209,app_open,42,2025-12-22,19405,A
949,739,app_open,18,2025-08-05,14068,A
950,1132,view_product,86,2025-08-30,781,A
951,1555,add_to_cart,115,2025-04-17,5618,B
952,4432,app_open,62,2025-09-13,10445,A
953,2909,view_product,167,2025-12-01,10538,B
954,2930,add_to_cart,40,2025-05-25,1038,B
955,4749,purchase,29,2025-10-25,3136,A
956,3851,add_to_cart,103,2025-03-01,7633,B
957,3671,purchase,160,2025-12-08,5715,B
958,168,view_product,128,2025-07-07,15230,A
959,2263,view_product,90,2025-04-27,6384,A
960,1549,app_open,118,2025-02-16,2895,B
961,1906,add_to_cart,191,2025-05-03,12835,A
962,2777,view_product,41,2025-08-28,7742,A
963,612,purchase,130,2025-12-19,18872,A
964,1147,app_open,15,2025-09-29,19620,A
965,1287,add_to_cart,88,2025-03-21,1823,A
966,3371,add_to_cart,192,2025-06-13,709,A
967,4402,view_product,41,2025-09-05,4604,A
968,24,app_open,84,2025-07-19,15993,A
969,3383,app_open,113,2025-10-06,10589,A
970,3764,app_open,49,2025-03-01,18479,A
971,2634,app_open,13,2025-01-16,19858,A
972,2621,view_product,191,2025-11-04,14780,A
973,999,app_open,132,2025-01-10,15245,B
974,4600,view_product,66,2025-08-11,8049,A
975,4516,app_open,112,2025-02-26,4213,A
976,4396,app_open,90,2025-05-13,9866,B
977,2928,app_open,148,2025-09-26,17361,A
978,781,add_to_cart,35,2025-09-08,7085,B
979,1502,add_to_cart,100,2025-12-02,229,A
980,3139,app_open,90,2025-05-21,262,B
981,3328,view_product,132,2025-10-22,10310,A
982,209,app_open,197,2025-05-06,13956,A
983,2251,purchase,172,2025-11-27,10428,B
984,2865,app_open,183,2025-06-02,8890,B
985,58,purchase,74,2025-12-07,9624,A
986,3205,app_open,118,2025-12-22,13749,B
987,94,app_open,165,2025-01-09,9437,B
988,2894,view_product,144,2025-11-01,16568,A
989,4273,view_product,68,2025-01-21,4310,B
990,1344,view_product,73,2025-01-21,7479,B
991,3691,app_open,57,2025-02-14,19577,A
992,1639,view_product,183,2025-04-27,13286,B
993,3978,purchase,164,2025-08-31,16722,A
994,2790,add_to_cart,154,2025-03-01,1157,A
995,4367,view_product,195,2025-10-21,14754,B
996,1737,add_to_cart,179,2025-03-05,825,B
997,4598,app_open,102,2025-11-27,6769,A
998,3004,view_product,143,2025-05-15,17835,B
999,2133,app_open,12,2025-03-26,19119,B
1000,4156,add_to_cart,189,2025-04-16,3079,A
1001,993,app_open,112,2025-12-06,1563,B
1002,4890,purchase,2,2025-08-20,2897,B
1003,2629,add_to_cart,6,2025-05-11,3009,A
1004,3668,view_product,143,2025-02-14,1713,B
1005,4239,view_product,121,2025-08-21,9507,B
1006,1759,view_product,32,2025-11-24,11890,A
1007,3816,app_open,195,2025-08-29,11982,A
1008,3317,view_product,68,2025-01-01,7525,A
1009,359,add_to_cart,119,2025-04-09,6508,A
1010,663,view_product,91,2025-08-31,288,B
1011,1022,app_open,135,2025-04-06,3407,A
1012,4180,add_to_cart,18,2025-08-28,10553,B
1013,4032,app_open,27,2025-03-02,16710,A
1014,2104,app_open,69,2025-08-22,6733,A
1015,3224,app_open,105,2025-06-11,14554,A
1016,1728,add_to_cart,171,2025-09-02,2893,A
1017,4077,add_to_cart,23,2025-05-24,10122,B
1018,4125,app_open,122,2025-01-13,8804,A
1019,4357,app_open,193,2025-03-28,12003,B
1020,1999,view_product,118,2025-09-02,11734,A
1021,906,view_product,131,2025-01-14,440,B
1022,3076,view_product,180,2025-06-28,15465,A
1023,2405,purchase,148,2025-10-16,8983,A
1024,2281,app_open,58,2025-06-26,14537,B
1025,71,view_product,122,2025-12-28,7374,A
1026,3733,purchase,194,2025-10-04,4765,A
1027,1153,app_open,58,2025-02-08,6031,B
1028,677,add_to_cart,169,2025-09-25,11673,A
1029,3112,view_product,118,2025-07-27,1242,A
1030,2350,view_product,173,2025-04-21,1670,A
1031,4867,add_to_cart,110,2025-10-22,5941,B
1032,281,app_open,49,2025-04-11,18168,B
1033,1303,app_open,90,2025-03-14,19540,A
1034,3412,app_open,140,2025-05-16,9636,A
1035,2492,app_open,59,2025-03-29,6292,A
1036,25,view_product,10,2025-04-04,15918,B
1037,1698,view_product,147,2025-12-29,15010,B
1038,3723,app_open,69,2025-04-12,16754,A
1039,3050,app_open,41,2025-01-31,13850,B
1040,489,app_open,102,2025-12-27,14567,B
1041,3222,view_product,89,2025-10-01,918,B
1042,1578,app_open,108,2025-03-26,3612,A
1043,494,view_product,56,2025-02-09,17550,B
1044,1903,app_open,82,2025-10-11,19307,A
1045,3552,app_open,132,2025-06-05,12204,A
1046,76,view_product,177,2025-11-27,13609,B
1047,4459,app_open,151,2025-04-05,4550,A
1048,1398,add_to_cart,160,2025-07-26,14336,B
1049,553,app_open,176,2025-12-20,3390,B
1050,4277,view_product,58,2025-08-27,5619,A
1051,4367,view_product,121,2025-12-08,11893,B
1052,3634,app_open,151,2025-12-02,9254,B
1053,4498,add_to_cart,113,2025-12-15,4003,B
1054,511,view_product,3,2025-07-30,11681,A
1055,852,add_to_cart,159,2025-01-20,12543,A
1056,2818,view_product,29,2025-08-16,9495,A
1057,2139,app_open,104,2025-12-22,4698,B
